model,deadline_miss_rate,cost_per_episode,rank
model_30000.d3,0.8571428571428571,286390.7339605029,1
model_50000.d3,1.0,257790.69020390246,2
model_40000.d3,1.0,258026.12752040636,3
model_20000.d3,1.0,315375.09206081234,4
model_10000.d3,1.0,349413.937687951,5
